C:\Users\nagak\AppData\Local\Temp\RenderDoc\sample_app_2026.04.18_05.06.10_frame237.rdc - Frame #237

 EID  | Event                                                             | Action # | Duration (Microseconds)
16509 |     - DrawIndexedInstanced(1980, 1)                               | 1111   | 4.64
16519 |     - DrawIndexedInstanced(126, 1)                                | 1112   | 4.128
16529 |     - DrawIndexedInstanced(23400, 1)                              | 1113   | 4.064
16539 |     - DrawIndexedInstanced(4803, 1)                               | 1114   | 3.424
16549 |     - DrawIndexedInstanced(2298, 1)                               | 1115   | 3.936
16559 |     - DrawIndexedInstanced(196848, 1)                             | 1116   | 9.376
16569 |     - DrawIndexedInstanced(72939, 1)                              | 1117   | 5.088
16579 |     - DrawIndexedInstanced(54240, 1)                              | 1118   | 5.376
16589 |     - DrawIndexedInstanced(16104, 1)                              | 1119   | 3.68
16599 |     - DrawIndexedInstanced(75498, 1)                              | 1120   | 5.536
16609 |     - DrawIndexedInstanced(62016, 1)                              | 1121   | 4.288
16619 |     - DrawIndexedInstanced(16011, 1)                              | 1122   | 2.272
16629 |     - DrawIndexedInstanced(79191, 1)                              | 1123   | 4.80
16639 |     - DrawIndexedInstanced(48768, 1)                              | 1124   | 3.84
16649 |     - DrawIndexedInstanced(402666, 1)                             | 1125   | 12.352
16659 |     - DrawIndexedInstanced(63894, 1)                              | 1126   | 11.328
16669 |     - DrawIndexedInstanced(160242, 1)                             | 1127   | 16.832
16679 |     - DrawIndexedInstanced(109371, 1)                             | 1128   | 6.496
16689 |     - DrawIndexedInstanced(492, 1)                                | 1129   | 3.36
16699 |     - DrawIndexedInstanced(1068, 1)                               | 1130   | 3.36
16709 |     - DrawIndexedInstanced(473655, 1)                             | 1131   | 27.136
16719 |     - DrawIndexedInstanced(68313, 1)                              | 1132   | 4.928
16729 |     - DrawIndexedInstanced(624, 1)                                | 1133   | 3.808
16739 |     - DrawIndexedInstanced(2856, 1)                               | 1134   | 3.968
16749 |     - DrawIndexedInstanced(780, 1)                                | 1135   | 3.328
16759 |     - DrawIndexedInstanced(228, 1)                                | 1136   | 4.416
16769 |     - DrawIndexedInstanced(240, 1)                                | 1137   | 3.456
16779 |     - DrawIndexedInstanced(2856, 1)                               | 1138   | 3.392
16789 |     - DrawIndexedInstanced(780, 1)                                | 1139   | 3.168
16799 |     - DrawIndexedInstanced(228, 1)                                | 1140   | 3.84
16809 |     - DrawIndexedInstanced(240, 1)                                | 1141   | 1.696
16819 |     - DrawIndexedInstanced(2856, 1)                               | 1142   | 2.016
16829 |     - DrawIndexedInstanced(780, 1)                                | 1143   | 2.816
16839 |     - DrawIndexedInstanced(228, 1)                                | 1144   | 3.008
16849 |     - DrawIndexedInstanced(240, 1)                                | 1145   | 2.048
16859 |     - DrawIndexedInstanced(2856, 1)                               | 1146   | 4.128
16869 |     - DrawIndexedInstanced(780, 1)                                | 1147   | 3.648
16879 |     - DrawIndexedInstanced(228, 1)                                | 1148   | 2.944
16889 |     - DrawIndexedInstanced(240, 1)                                | 1149   | 4.928
16899 |     - DrawIndexedInstanced(2856, 1)                               | 1150   | 3.616
16909 |     - DrawIndexedInstanced(780, 1)                                | 1151   | 3.136
16919 |     - DrawIndexedInstanced(228, 1)                                | 1152   | 4.352
16929 |     - DrawIndexedInstanced(240, 1)                                | 1153   | 3.264
16939 |     - DrawIndexedInstanced(2856, 1)                               | 1154   | 3.776
16949 |     - DrawIndexedInstanced(780, 1)                                | 1155   | 3.296
16959 |     - DrawIndexedInstanced(228, 1)                                | 1156   | 4.00
16969 |     - DrawIndexedInstanced(240, 1)                                | 1157   | 3.36
16979 |     - DrawIndexedInstanced(2856, 1)                               | 1158   | 3.552
16989 |     - DrawIndexedInstanced(780, 1)                                | 1159   | 3.168
16999 |     - DrawIndexedInstanced(228, 1)                                | 1160   | 4.704
17009 |     - DrawIndexedInstanced(240, 1)                                | 1161   | 3.104
17019 |     - DrawIndexedInstanced(2856, 1)                               | 1162   | 2.496
17029 |     - DrawIndexedInstanced(780, 1)                                | 1163   | 2.40
17039 |     - DrawIndexedInstanced(228, 1)                                | 1164   | 2.56
17049 |     - DrawIndexedInstanced(240, 1)                                | 1165   | 2.304
17059 |     - DrawIndexedInstanced(2856, 1)                               | 1166   | 3.68
17069 |     - DrawIndexedInstanced(780, 1)                                | 1167   | 3.232
17079 |     - DrawIndexedInstanced(228, 1)                                | 1168   | 3.776
17089 |     - DrawIndexedInstanced(240, 1)                                | 1169   | 3.136
17099 |     - DrawIndexedInstanced(2856, 1)                               | 1170   | 3.808
17109 |     - DrawIndexedInstanced(780, 1)                                | 1171   | 3.168
17119 |     - DrawIndexedInstanced(228, 1)                                | 1172   | 4.48
17129 |     - DrawIndexedInstanced(240, 1)                                | 1173   | 3.072
17139 |     - DrawIndexedInstanced(2856, 1)                               | 1174   | 3.104
17149 |     - DrawIndexedInstanced(780, 1)                                | 1175   | 2.656
17159 |     - DrawIndexedInstanced(228, 1)                                | 1176   | 2.56
17169 |     - DrawIndexedInstanced(240, 1)                                | 1177   | 2.24
17179 |     - DrawIndexedInstanced(2856, 1)                               | 1178   | 1.984
17189 |     - DrawIndexedInstanced(780, 1)                                | 1179   | 3.072
17199 |     - DrawIndexedInstanced(228, 1)                                | 1180   | 2.752
17209 |     - DrawIndexedInstanced(240, 1)                                | 1181   | 2.592
17219 |     - DrawIndexedInstanced(2856, 1)                               | 1182   | 3.36
17229 |     - DrawIndexedInstanced(780, 1)                                | 1183   | 3.872
17239 |     - DrawIndexedInstanced(228, 1)                                | 1184   | 3.136
17249 |     - DrawIndexedInstanced(240, 1)                                | 1185   | 2.944
17259 |     - DrawIndexedInstanced(2856, 1)                               | 1186   | 3.424
17269 |     - DrawIndexedInstanced(780, 1)                                | 1187   | 2.752
17279 |     - DrawIndexedInstanced(228, 1)                                | 1188   | 2.72
17289 |     - DrawIndexedInstanced(240, 1)                                | 1189   | 1.952
17299 |     - DrawIndexedInstanced(2856, 1)                               | 1190   | 3.584
17309 |     - DrawIndexedInstanced(780, 1)                                | 1191   | 3.232
17319 |     - DrawIndexedInstanced(228, 1)                                | 1192   | 3.776
17329 |     - DrawIndexedInstanced(240, 1)                                | 1193   | 3.04
17339 |     - DrawIndexedInstanced(2856, 1)                               | 1194   | 3.808
17349 |     - DrawIndexedInstanced(780, 1)                                | 1195   | 3.264
17359 |     - DrawIndexedInstanced(228, 1)                                | 1196   | 4.416
17369 |     - DrawIndexedInstanced(240, 1)                                | 1197   | 3.072
17379 |     - DrawIndexedInstanced(2856, 1)                               | 1198   | 3.744
17389 |     - DrawIndexedInstanced(780, 1)                                | 1199   | 3.136
17399 |     - DrawIndexedInstanced(228, 1)                                | 1200   | 4.16
17409 |     - DrawIndexedInstanced(240, 1)                                | 1201   | 4.928
17419 |     - DrawIndexedInstanced(2856, 1)                               | 1202   | 3.136
17429 |     - DrawIndexedInstanced(780, 1)                                | 1203   | 2.912
17439 |     - DrawIndexedInstanced(228, 1)                                | 1204   | 2.848
17449 |     - DrawIndexedInstanced(240, 1)                                | 1205   | 2.784
17459 |     - DrawIndexedInstanced(2856, 1)                               | 1206   | 3.584
17469 |     - DrawIndexedInstanced(780, 1)                                | 1207   | 3.488
17479 |     - DrawIndexedInstanced(228, 1)                                | 1208   | 2.592
17489 |     - DrawIndexedInstanced(240, 1)                                | 1209   | 4.608
17499 |     - DrawIndexedInstanced(2856, 1)                               | 1210   | 3.168
17509 |     - DrawIndexedInstanced(780, 1)                                | 1211   | 2.592
17519 |     - DrawIndexedInstanced(228, 1)                                | 1212   | 3.072
17529 |     - DrawIndexedInstanced(240, 1)                                | 1213   | 3.136
17539 |     - DrawIndexedInstanced(2856, 1)                               | 1214   | 1.984
17549 |     - DrawIndexedInstanced(780, 1)                                | 1215   | 2.368
17559 |     - DrawIndexedInstanced(228, 1)                                | 1216   | 2.88
17569 |     - DrawIndexedInstanced(240, 1)                                | 1217   | 2.368
17579 |     - DrawIndexedInstanced(2856, 1)                               | 1218   | 2.816
17589 |     - DrawIndexedInstanced(780, 1)                                | 1219   | 2.496
17599 |     - DrawIndexedInstanced(228, 1)                                | 1220   | 2.528
17609 |     - DrawIndexedInstanced(240, 1)                                | 1221   | 2.464
17619 |     - DrawIndexedInstanced(2856, 1)                               | 1222   | 3.616
17629 |     - DrawIndexedInstanced(780, 1)                                | 1223   | 3.52
17639 |     - DrawIndexedInstanced(228, 1)                                | 1224   | 2.784
17649 |     - DrawIndexedInstanced(240, 1)                                | 1225   | 3.296
17659 |     - DrawIndexedInstanced(2856, 1)                               | 1226   | 3.68
17669 |     - DrawIndexedInstanced(780, 1)                                | 1227   | 3.232
17679 |     - DrawIndexedInstanced(228, 1)                                | 1228   | 4.32
17689 |     - DrawIndexedInstanced(240, 1)                                | 1229   | 3.296
17699 |     - DrawIndexedInstanced(2856, 1)                               | 1230   | 3.584
17709 |     - DrawIndexedInstanced(780, 1)                                | 1231   | 3.136
17719 |     - DrawIndexedInstanced(228, 1)                                | 1232   | 4.256
17729 |     - DrawIndexedInstanced(240, 1)                                | 1233   | 4.416
17739 |     - DrawIndexedInstanced(2856, 1)                               | 1234   | 3.68
17749 |     - DrawIndexedInstanced(780, 1)                                | 1235   | 3.20
17759 |     - DrawIndexedInstanced(228, 1)                                | 1236   | 3.168
17769 |     - DrawIndexedInstanced(240, 1)                                | 1237   | 4.288
17779 |     - DrawIndexedInstanced(2856, 1)                               | 1238   | 3.616
17789 |     - DrawIndexedInstanced(780, 1)                                | 1239   | 3.296
17799 |     - DrawIndexedInstanced(228, 1)                                | 1240   | 2.656
17809 |     - DrawIndexedInstanced(240, 1)                                | 1241   | 3.20
17819 |     - DrawIndexedInstanced(2856, 1)                               | 1242   | 4.128
17829 |     - DrawIndexedInstanced(780, 1)                                | 1243   | 4.192
17839 |     - DrawIndexedInstanced(228, 1)                                | 1244   | 2.784
17849 |     - DrawIndexedInstanced(240, 1)                                | 1245   | 4.48
17859 |     - DrawIndexedInstanced(2856, 1)                               | 1246   | 3.808
17869 |     - DrawIndexedInstanced(780, 1)                                | 1247   | 3.232
17879 |     - DrawIndexedInstanced(228, 1)                                | 1248   | 4.384
17889 |     - DrawIndexedInstanced(240, 1)                                | 1249   | 3.104
17899 |     - DrawIndexedInstanced(2856, 1)                               | 1250   | 3.552
17909 |     - DrawIndexedInstanced(780, 1)                                | 1251   | 3.136
17919 |     - DrawIndexedInstanced(228, 1)                                | 1252   | 2.688
17929 |     - DrawIndexedInstanced(240, 1)                                | 1253   | 4.576
17939 |     - DrawIndexedInstanced(2856, 1)                               | 1254   | 2.08
17949 |     - DrawIndexedInstanced(780, 1)                                | 1255   | 2.72
17959 |     - DrawIndexedInstanced(228, 1)                                | 1256   | 2.752
17969 |     - DrawIndexedInstanced(240, 1)                                | 1257   | 2.752
17979 |     - DrawIndexedInstanced(2856, 1)                               | 1258   | 3.584
17989 |     - DrawIndexedInstanced(780, 1)                                | 1259   | 3.808
17999 |     - DrawIndexedInstanced(228, 1)                                | 1260   | 2.816
18009 |     - DrawIndexedInstanced(240, 1)                                | 1261   | 4.416
18019 |     - DrawIndexedInstanced(2856, 1)                               | 1262   | 3.616
18029 |     - DrawIndexedInstanced(780, 1)                                | 1263   | 3.296
18039 |     - DrawIndexedInstanced(228, 1)                                | 1264   | 4.064
18049 |     - DrawIndexedInstanced(240, 1)                                | 1265   | 4.48
18059 |     - DrawIndexedInstanced(2856, 1)                               | 1266   | 2.816
18069 |     - DrawIndexedInstanced(780, 1)                                | 1267   | 2.944
18079 |     - DrawIndexedInstanced(228, 1)                                | 1268   | 2.976
18089 |     - DrawIndexedInstanced(240, 1)                                | 1269   | 2.624
18099 |     - DrawIndexedInstanced(2856, 1)                               | 1270   | 3.328
18109 |     - DrawIndexedInstanced(780, 1)                                | 1271   | 1.792
18119 |     - DrawIndexedInstanced(228, 1)                                | 1272   | 2.784
18129 |     - DrawIndexedInstanced(240, 1)                                | 1273   | 3.20
18139 |     - DrawIndexedInstanced(2856, 1)                               | 1274   | 3.808
18149 |     - DrawIndexedInstanced(780, 1)                                | 1275   | 3.232
18159 |     - DrawIndexedInstanced(228, 1)                                | 1276   | 4.192
18169 |     - DrawIndexedInstanced(240, 1)                                | 1277   | 3.392
18179 |     - DrawIndexedInstanced(2856, 1)                               | 1278   | 3.456
18189 |     - DrawIndexedInstanced(780, 1)                                | 1279   | 3.072
18199 |     - DrawIndexedInstanced(228, 1)                                | 1280   | 4.128
18209 |     - DrawIndexedInstanced(240, 1)                                | 1281   | 3.136
18219 |     - DrawIndexedInstanced(2856, 1)                               | 1282   | 3.584
18229 |     - DrawIndexedInstanced(780, 1)                                | 1283   | 3.072
18239 |     - DrawIndexedInstanced(228, 1)                                | 1284   | 2.816
18249 |     - DrawIndexedInstanced(240, 1)                                | 1285   | 3.232
18259 |     - DrawIndexedInstanced(2856, 1)                               | 1286   | 2.048
18269 |     - DrawIndexedInstanced(780, 1)                                | 1287   | 2.976
18279 |     - DrawIndexedInstanced(228, 1)                                | 1288   | 3.04
18289 |     - DrawIndexedInstanced(240, 1)                                | 1289   | 2.656
18299 |     - DrawIndexedInstanced(2856, 1)                               | 1290   | 3.488
18309 |     - DrawIndexedInstanced(780, 1)                                | 1291   | 4.224
18319 |     - DrawIndexedInstanced(228, 1)                                | 1292   | 3.68
18329 |     - DrawIndexedInstanced(240, 1)                                | 1293   | 3.20
18339 |     - DrawIndexedInstanced(2856, 1)                               | 1294   | 2.496
18349 |     - DrawIndexedInstanced(780, 1)                                | 1295   | 2.528
18359 |     - DrawIndexedInstanced(228, 1)                                | 1296   | 2.40
18369 |     - DrawIndexedInstanced(240, 1)                                | 1297   | 2.656
18379 |     - DrawIndexedInstanced(2856, 1)                               | 1298   | 3.456
18389 |     - DrawIndexedInstanced(780, 1)                                | 1299   | 3.744
18399 |     - DrawIndexedInstanced(228, 1)                                | 1300   | 3.136
18409 |     - DrawIndexedInstanced(240, 1)                                | 1301   | 3.072
18419 |     - DrawIndexedInstanced(2856, 1)                               | 1302   | 3.456
18429 |     - DrawIndexedInstanced(780, 1)                                | 1303   | 3.20
18439 |     - DrawIndexedInstanced(228, 1)                                | 1304   | 2.72
18449 |     - DrawIndexedInstanced(240, 1)                                | 1305   | 4.32
18459 |     - DrawIndexedInstanced(2856, 1)                               | 1306   | 3.296
18469 |     - DrawIndexedInstanced(780, 1)                                | 1307   | 2.144
18479 |     - DrawIndexedInstanced(228, 1)                                | 1308   | 2.72
18489 |     - DrawIndexedInstanced(240, 1)                                | 1309   | 2.944
18499 |     - DrawIndexedInstanced(2856, 1)                               | 1310   | 3.552
18509 |     - DrawIndexedInstanced(780, 1)                                | 1311   | 3.424
18519 |     - DrawIndexedInstanced(228, 1)                                | 1312   | 4.288
18529 |     - DrawIndexedInstanced(240, 1)                                | 1313   | 3.232
18539 |     - DrawIndexedInstanced(2856, 1)                               | 1314   | 3.296
18549 |     - DrawIndexedInstanced(780, 1)                                | 1315   | 3.104
18559 |     - DrawIndexedInstanced(228, 1)                                | 1316   | 2.816
18569 |     - DrawIndexedInstanced(240, 1)                                | 1317   | 1.632
18579 |     - DrawIndexedInstanced(2856, 1)                               | 1318   | 3.68
18589 |     - DrawIndexedInstanced(780, 1)                                | 1319   | 3.136
18599 |     - DrawIndexedInstanced(228, 1)                                | 1320   | 4.288
18609 |     - DrawIndexedInstanced(240, 1)                                | 1321   | 4.608
18619 |     - DrawIndexedInstanced(2856, 1)                               | 1322   | 3.168
18629 |     - DrawIndexedInstanced(780, 1)                                | 1323   | 2.912
18639 |     - DrawIndexedInstanced(228, 1)                                | 1324   | 2.912
18649 |     - DrawIndexedInstanced(240, 1)                                | 1325   | 2.464
18659 |     - DrawIndexedInstanced(2856, 1)                               | 1326   | 3.488
18669 |     - DrawIndexedInstanced(780, 1)                                | 1327   | 4.00
18679 |     - DrawIndexedInstanced(228, 1)                                | 1328   | 2.624
18689 |     - DrawIndexedInstanced(240, 1)                                | 1329   | 3.072
18699 |     - DrawIndexedInstanced(2856, 1)                               | 1330   | 3.712
18709 |     - DrawIndexedInstanced(780, 1)                                | 1331   | 3.20
18719 |     - DrawIndexedInstanced(228, 1)                                | 1332   | 4.512
18729 |     - DrawIndexedInstanced(240, 1)                                | 1333   | 3.136
18731 |   - => ExecuteCommandLists(9)[4]: Close(Baked Command List 10049) | 1334   |
18732 |   - => ExecuteCommandLists(9)[5]: Reset(Baked Command List 10050) | 1334   |
18733 |   - Cascade_2                                                     | 1334-1665 | 1311.744
18746 |    \- DrawIndexedInstanced(44832, 1)                              | 1334   | 4.928
18756 |     - DrawIndexedInstanced(6900, 1)                               | 1335   | 3.392
18766 |     - DrawIndexedInstanced(8280, 1)                               | 1336   | 3.424
18776 |     - DrawIndexedInstanced(8970, 1)                               | 1337   | 3.072
18786 |     - DrawIndexedInstanced(5520, 1)                               | 1338   | 3.52
18796 |     - DrawIndexedInstanced(4830, 1)                               | 1339   | 3.296
18806 |     - DrawIndexedInstanced(9660, 1)                               | 1340   | 3.04
18816 |     - DrawIndexedInstanced(17316, 1)                              | 1341   | 4.288
18826 |     - DrawIndexedInstanced(202404, 1)                             | 1342   | 8.448
18836 |     - DrawIndexedInstanced(144, 1)                                | 1343   | 3.456
18846 |     - DrawIndexedInstanced(10947, 1)                              | 1344   | 4.992
18856 |     - DrawIndexedInstanced(19296, 1)                              | 1345   | 3.52
18866 |     - DrawIndexedInstanced(17112, 1)                              | 1346   | 3.776
18876 |     - DrawIndexedInstanced(162, 1)                                | 1347   | 3.136
18886 |     - DrawIndexedInstanced(17580, 1)                              | 1348   | 3.424
18896 |     - DrawIndexedInstanced(52659, 1)                              | 1349   | 4.896
18906 |     - DrawIndexedInstanced(44988, 1)                              | 1350   | 4.16
18916 |     - DrawIndexedInstanced(9522, 1)                               | 1351   | 3.68
18926 |     - DrawIndexedInstanced(2688, 1)                               | 1352   | 3.168
18936 |     - DrawIndexedInstanced(12096, 1)                              | 1353   | 4.256
18946 |     - DrawIndexedInstanced(55836, 1)                              | 1354   | 4.64
18956 |     - DrawIndexedInstanced(564, 1)                                | 1355   | 3.808
18966 |     - DrawIndexedInstanced(68400, 1)                              | 1356   | 4.736
18976 |     - DrawIndexedInstanced(557712, 1)                             | 1357   | 17.92
18986 |     - DrawIndexedInstanced(5400, 1)                               | 1358   | 3.328
18996 |     - DrawIndexedInstanced(6384, 1)                               | 1359   | 3.104
19006 |     - DrawIndexedInstanced(864, 1)                                | 1360   | 4.288
19016 |     - DrawIndexedInstanced(1200, 1)                               | 1361   | 1.60
19026 |     - DrawIndexedInstanced(3141, 1)                               | 1362   | 3.84
19036 |     - DrawIndexedInstanced(672, 1)                                | 1363   | 3.616
19046 |     - DrawIndexedInstanced(378, 1)                                | 1364   | 4.48
19056 |     - DrawIndexedInstanced(1494, 1)                               | 1365   | 4.768
19066 |     - DrawIndexedInstanced(2415, 1)                               | 1366   | 4.512
19076 |     - DrawIndexedInstanced(3741, 1)                               | 1367   | 4.544
19086 |     - DrawIndexedInstanced(17814, 1)                              | 1368   | 6.88
19096 |     - DrawIndexedInstanced(1842, 1)                               | 1369   | 4.48
19106 |     - DrawIndexedInstanced(360, 1)                                | 1370   | 3.68
19116 |     - DrawIndexedInstanced(62640, 1)                              | 1371   | 4.576
19126 |     - DrawIndexedInstanced(240, 1)                                | 1372   | 3.264
19136 |     - DrawIndexedInstanced(240, 1)                                | 1373   | 3.36
19146 |     - DrawIndexedInstanced(89940, 1)                              | 1374   | 5.984
19156 |     - DrawIndexedInstanced(3528, 1)                               | 1375   | 3.84
19166 |     - DrawIndexedInstanced(78015, 1)                              | 1376   | 5.696
19176 |     - DrawIndexedInstanced(276, 1)                                | 1377   | 3.072
19186 |     - DrawIndexedInstanced(33210, 1)                              | 1378   | 4.256
19196 |     - DrawIndexedInstanced(25212, 1)                              | 1379   | 4.096
19206 |     - DrawIndexedInstanced(8580, 1)                               | 1380   | 3.488
19216 |     - DrawIndexedInstanced(12, 1)                                 | 1381   | 5.216
19226 |     - DrawIndexedInstanced(10248, 1)                              | 1382   | 3.552
19236 |     - DrawIndexedInstanced(1866, 1)                               | 1383   | 4.48
19246 |     - DrawIndexedInstanced(12606, 1)                              | 1384   | 4.064
19256 |     - DrawIndexedInstanced(80574, 1)                              | 1385   | 4.864
19266 |     - DrawIndexedInstanced(534, 1)                                | 1386   | 4.576
19276 |     - DrawIndexedInstanced(204, 1)                                | 1387   | 4.32
19286 |     - DrawIndexedInstanced(10626, 1)                              | 1388   | 3.296
19296 |     - DrawIndexedInstanced(5544, 1)                               | 1389   | 2.72
19306 |     - DrawIndexedInstanced(462, 1)                                | 1390   | 3.104
19316 |     - DrawIndexedInstanced(1455528, 1)                            | 1391   | 42.272
19326 |     - DrawIndexedInstanced(11880, 1)                              | 1392   | 3.616
19336 |     - DrawIndexedInstanced(9888, 1)                               | 1393   | 3.488
19346 |     - DrawIndexedInstanced(14706, 1)                              | 1394   | 3.776
19356 |     - DrawIndexedInstanced(432, 1)                                | 1395   | 3.584
19366 |     - DrawIndexedInstanced(8208, 1)                               | 1396   | 3.744
19376 |     - DrawIndexedInstanced(126654, 1)                             | 1397   | 7.04
19386 |     - DrawIndexedInstanced(11664, 1)                              | 1398   | 3.456
19396 |     - DrawIndexedInstanced(2664, 1)                               | 1399   | 3.52
19406 |     - DrawIndexedInstanced(219648, 1)                             | 1400   | 9.152
19416 |     - DrawIndexedInstanced(182004, 1)                             | 1401   | 9.376
19426 |     - DrawIndexedInstanced(4272, 1)                               | 1402   | 4.448
19436 |     - DrawIndexedInstanced(59658, 1)                              | 1403   | 5.248
19446 |     - DrawIndexedInstanced(7995, 1)                               | 1404   | 6.016
19456 |     - DrawIndexedInstanced(228333, 1)                             | 1405   | 9.696
19466 |     - DrawIndexedInstanced(2724, 1)                               | 1406   | 4.896
19476 |     - DrawIndexedInstanced(42279, 1)                              | 1407   | 4.512
19486 |     - DrawIndexedInstanced(66648, 1)                              | 1408   | 4.832
19496 |     - DrawIndexedInstanced(358056, 1)                             | 1409   | 13.248
19506 |     - DrawIndexedInstanced(1410, 1)                               | 1410   | 3.52
19516 |     - DrawIndexedInstanced(48096, 1)                              | 1411   | 4.384
19526 |     - DrawIndexedInstanced(12690, 1)                              | 1412   | 3.968
19536 |     - DrawIndexedInstanced(564693, 1)                             | 1413   | 18.432
19546 |     - DrawIndexedInstanced(57909, 1)                              | 1414   | 5.696
19556 |     - DrawIndexedInstanced(16668, 1)                              | 1415   | 3.424
19566 |     - DrawIndexedInstanced(72, 1)                                 | 1416   | 5.568
19576 |     - DrawIndexedInstanced(43128, 1)                              | 1417   | 4.192
19586 |     - DrawIndexedInstanced(53010, 1)                              | 1418   | 4.192
19596 |     - DrawIndexedInstanced(40704, 1)                              | 1419   | 3.776
19606 |     - DrawIndexedInstanced(4248, 1)                               | 1420   | 4.928
19616 |     - DrawIndexedInstanced(37422, 1)                              | 1421   | 4.96
19626 |     - DrawIndexedInstanced(1500, 1)                               | 1422   | 2.976
19636 |     - DrawIndexedInstanced(51240, 1)                              | 1423   | 5.92
19646 |     - DrawIndexedInstanced(44391, 1)                              | 1424   | 4.48
19656 |     - DrawIndexedInstanced(270, 1)                                | 1425   | 3.744
19666 |     - DrawIndexedInstanced(18048, 1)                              | 1426   | 3.776
19676 |     - DrawIndexedInstanced(144507, 1)                             | 1427   | 7.232
19686 |     - DrawIndexedInstanced(32634, 1)                              | 1428   | 3.936
19696 |     - DrawIndexedInstanced(385992, 1)                             | 1429   | 12.896
19706 |     - DrawIndexedInstanced(500028, 1)                             | 1430   | 16.256
19716 |     - DrawIndexedInstanced(20628, 1)                              | 1431   | 3.808
19726 |     - DrawIndexedInstanced(96, 1)                                 | 1432   | 3.968
19736 |     - DrawIndexedInstanced(576, 1)                                | 1433   | 3.84
19746 |     - DrawIndexedInstanced(4494, 1)                               | 1434   | 3.328
19756 |     - DrawIndexedInstanced(3840, 1)                               | 1435   | 2.88
19766 |     - DrawIndexedInstanced(552, 1)                                | 1436   | 3.52
19776 |     - DrawIndexedInstanced(24, 1)                                 | 1437   | 4.80
19786 |     - DrawIndexedInstanced(270, 1)                                | 1438   | 3.264
19796 |     - DrawIndexedInstanced(864, 1)                                | 1439   | 4.064
19806 |     - DrawIndexedInstanced(7380, 1)                               | 1440   | 3.488
19816 |     - DrawIndexedInstanced(960, 1)                                | 1441   | 3.488
19826 |     - DrawIndexedInstanced(1548, 1)                               | 1442   | 4.928
19836 |     - DrawIndexedInstanced(1980, 1)                               | 1443   | 3.936
19846 |     - DrawIndexedInstanced(126, 1)                                | 1444   | 3.904
19856 |     - DrawIndexedInstanced(23400, 1)                              | 1445   | 3.84
19866 |     - DrawIndexedInstanced(4803, 1)                               | 1446   | 3.296
19876 |     - DrawIndexedInstanced(2298, 1)                               | 1447   | 3.008
19886 |     - DrawIndexedInstanced(196848, 1)                             | 1448   | 8.096
19896 |     - DrawIndexedInstanced(72939, 1)                              | 1449   | 4.896
19906 |     - DrawIndexedInstanced(54240, 1)                              | 1450   | 4.64
19916 |     - DrawIndexedInstanced(16104, 1)                              | 1451   | 3.904
19926 |     - DrawIndexedInstanced(75498, 1)                              | 1452   | 5.184
19936 |     - DrawIndexedInstanced(62016, 1)                              | 1453   | 4.896
19946 |     - DrawIndexedInstanced(16011, 1)                              | 1454   | 2.304
19956 |     - DrawIndexedInstanced(79191, 1)                              | 1455   | 4.96
19966 |     - DrawIndexedInstanced(48768, 1)                              | 1456   | 3.328
19976 |     - DrawIndexedInstanced(402666, 1)                             | 1457   | 11.232
19986 |     - DrawIndexedInstanced(63894, 1)                              | 1458   | 8.256
19996 |     - DrawIndexedInstanced(160242, 1)                             | 1459   | 11.20
20006 |     - DrawIndexedInstanced(109371, 1)                             | 1460   | 5.216
20016 |     - DrawIndexedInstanced(492, 1)                                | 1461   | 3.04
20026 |     - DrawIndexedInstanced(1068, 1)                               | 1462   | 3.616
20036 |     - DrawIndexedInstanced(473655, 1)                             | 1463   | 25.312
20046 |     - DrawIndexedInstanced(68313, 1)                              | 1464   | 4.384
20056 |     - DrawIndexedInstanced(624, 1)                                | 1465   | 1.888
20066 |     - DrawIndexedInstanced(2856, 1)                               | 1466   | 3.488
20076 |     - DrawIndexedInstanced(780, 1)                                | 1467   | 3.20
20086 |     - DrawIndexedInstanced(228, 1)                                | 1468   | 3.328
20096 |     - DrawIndexedInstanced(240, 1)                                | 1469   | 3.392
20106 |     - DrawIndexedInstanced(2856, 1)                               | 1470   | 3.328
20116 |     - DrawIndexedInstanced(780, 1)                                | 1471   | 2.336
20126 |     - DrawIndexedInstanced(228, 1)                                | 1472   | 2.624
20136 |     - DrawIndexedInstanced(240, 1)                                | 1473   | 2.88
20146 |     - DrawIndexedInstanced(2856, 1)                               | 1474   | 1.92
20156 |     - DrawIndexedInstanced(780, 1)                                | 1475   | 2.592
20166 |     - DrawIndexedInstanced(228, 1)                                | 1476   | 3.008
20176 |     - DrawIndexedInstanced(240, 1)                                | 1477   | 2.144
20186 |     - DrawIndexedInstanced(2856, 1)                               | 1478   | 3.264
20196 |     - DrawIndexedInstanced(780, 1)                                | 1479   | 3.616
20206 |     - DrawIndexedInstanced(228, 1)                                | 1480   | 2.944
20216 |     - DrawIndexedInstanced(240, 1)                                | 1481   | 3.072
20226 |     - DrawIndexedInstanced(2856, 1)                               | 1482   | 3.392
20236 |     - DrawIndexedInstanced(780, 1)                                | 1483   | 3.104
20246 |     - DrawIndexedInstanced(228, 1)                                | 1484   | 2.208
20256 |     - DrawIndexedInstanced(240, 1)                                | 1485   | 3.296
20266 |     - DrawIndexedInstanced(2856, 1)                               | 1486   | 3.456
20276 |     - DrawIndexedInstanced(780, 1)                                | 1487   | 3.68
